dienststelle,code,ort,lage,richtung,genauigkeit,lat,lon,gefunden_als,osm_link,osm_methode,osm_lat,osm_lon,abstand_osm_m,abstand_strasse_m,stadtteil_laut_ort,stadtteil_des_punkts,pruefen,osm_link_abgleich,manuell
S-02,1712,Dellbrück,Dellbrücker Hauptstraße 27-29,in Fahrtrichtung Thurner Straße,hausnummer,50.973199,7.07524,"Dellbrücker Hauptstraße 27, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.973199&mlon=7.075240#map=18/50.973199/7.075240,osm_hausnummer 27–29,50.973286,7.075224,10,18,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.973286&mlon=7.075224#map=18/50.973286/7.075224,
S-02,1718,Widdersdorf,Hauptstraße 55,in Fahrtrichtung Unter Linden,strasse,50.896829,6.990291,"Hauptstraße, 50996 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.896829&mlon=6.990291#map=18/50.896829/6.990291,osm_hausnummer 55,50.966916,6.835309,13378,0,Widdersdorf,Rodenkirchen,"genauigkeit=strasse; 13378 m von OSM-Hausnummer; liegt in Rodenkirchen, nicht in Widdersdorf",https://www.openstreetmap.org/?mlat=50.966916&mlon=6.835309#map=18/50.966916/6.835309,"50.966916,6.835309 · OSM-Abgleich: Geocoder-Punkt lag in Rodenkirchen, nicht in Widdersdorf; ersetzt durch OSM-Adresse Nr. 55"
S-02,1724,Meschenich,Brühler Landstraße 452-472,in Fahrtrichtung Stadtauswärts,hausnummer,50.858922,6.92446,"Brühler Landstraße 452, Meschenich, 50997 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.858922&mlon=6.924460#map=18/50.858922/6.924460,osm_hausnummer 452–472,50.858048,6.923795,108,19,Meschenich,Meschenich,,https://www.openstreetmap.org/?mlat=50.858048&mlon=6.923795#map=18/50.858048/6.923795,
S-02,1725,Meschenich,Brühler Landstraße 472-452,in Fahrtrichtung Stadteinwärts,hausnummer,50.857174,6.923131,"Brühler Landstraße 472, Meschenich, 50997 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.857174&mlon=6.923131#map=18/50.857174/6.923131,osm_hausnummer 472–452,50.858048,6.923795,108,24,Meschenich,Meschenich,,https://www.openstreetmap.org/?mlat=50.858048&mlon=6.923795#map=18/50.858048/6.923795,
S-02,1726,Altstadt-Süd,"Am Leystapel, Laterne 6-5",in Fahrtrichtung Severinsbrücke,strasse,50.933137,6.963024,"Am Leystapel, Altstadt-Süd, 50676 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.933137&mlon=6.963024#map=18/50.933137/6.963024,osm_strasse (±230 m),50.933929,6.963085,88,0,Altstadt-Süd,Altstadt-Süd,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.933929&mlon=6.963085#map=18/50.933929/6.963085,
S-02,1728,Niehl,Friedrich-Karl Straße 214-222,in Fahrtrichtung Amsterdamer Straße,hausnummer,50.974078,6.962378,"Friedrich-Karl-Straße 214, Niehl, 50735 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.974078&mlon=6.962378#map=18/50.974078/6.962378,osm_hausnummer 214–222,50.974084,6.963269,63,17,Niehl,Niehl,,https://www.openstreetmap.org/?mlat=50.974084&mlon=6.963269#map=18/50.974084/6.963269,
S-02,1730,Mülheim,Pfälzischer Ring 100-102,in Fahrtrichtung Deutz Messe,strasse,50.948178,6.990473,"Internationaler Bund GmbH, Pfälzischer Ring 100, Mülheim, 51063 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.948178&mlon=6.990473#map=18/50.948178/6.990473,osm_hausnummer 100–102,50.948386,6.990187,31,106,Mülheim,Mülheim,genauigkeit=strasse; 106 m neben der Straße,https://www.openstreetmap.org/?mlat=50.948386&mlon=6.990187#map=18/50.948386/6.990187,"50.948386,6.990187 · OSM-Abgleich: Geocoder-Punkt 106 m neben der Straße; ersetzt durch OSM-Adresse Nr. 100–102"
S-02,1731,Neustadt-Süd,Agrippinaufer Höhe Südbrücke,in Fahrtrichtung Ubierring,stadtteil,50.935003,6.93645,"Filiale Köln Neustadt-Süd, Händelstraße 37, 50674 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.935003&mlon=6.936450#map=18/50.935003/6.936450,osm_kreuzung Südbrücke,50.916566,6.970366,3141,5000,Neustadt/Süd,Neustadt/Süd,genauigkeit=stadtteil; 3141 m von OSM-Kreuzung; 5000 m neben der Straße,https://www.openstreetmap.org/?mlat=50.916566&mlon=6.970366#map=18/50.916566/6.970366,"50.916566,6.970366 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Kreuzung mit Südbrücke"
S-02,1740,Holweide,Bergisch Gladbacher Straße 651,in Fahrtrichtung Stadtauswärts,hausnummer,50.972117,7.051647,"Bergisch Gladbacher Straße 651, Holweide, 51067 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.972117&mlon=7.051647#map=18/50.972117/7.051647,osm_hausnummer 651,50.972117,7.051647,0,20,Holweide,Holweide,,https://www.openstreetmap.org/?mlat=50.972117&mlon=7.051647#map=18/50.972117/7.051647,
S-02,1747,Pesch,Schulstrasse Höhe Lat.18-20,in Fahrtrichtung Montessoristraße,strasse,50.997668,6.870427,"Schulstraße, Pesch, 50767 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.997668&mlon=6.870427#map=18/50.997668/6.870427,osm_strasse (±370 m),50.998579,6.869776,111,0,Pesch,Pesch,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.998579&mlon=6.869776#map=18/50.998579/6.869776,
S-02,1752,Lindweiler,Unnauer Weg gegenüber 11,in Fahrtrichtung Soldiner Straße,hausnummer,51.004058,6.892927,"Unnauer Weg 11, Lindweiler, 50767 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.004058&mlon=6.892927#map=18/51.004058/6.892927,osm_hausnummer 11,51.004058,6.892927,0,17,Lindweiler,Lindweiler,,https://www.openstreetmap.org/?mlat=51.004058&mlon=6.892927#map=18/51.004058/6.892927,
S-02,1761,Bickendorf,Venloer Straße 865,in Fahrtrichtung Akazienweg,hausnummer,50.962016,6.890427,"Venloer Straße 865, Bickendorf, 50827 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.962016&mlon=6.890427#map=18/50.962016/6.890427,osm_hausnummer 865,50.962016,6.890427,0,19,Bickendorf,Bickendorf,,https://www.openstreetmap.org/?mlat=50.962016&mlon=6.890427#map=18/50.962016/6.890427,
S-02,1766,Bickendorf,Mathias-Brüggen-Straße Nr.16,in Fahrtrichtung Ossendorfer Weg,hausnummer,50.967239,6.891139,"Mathias-Brüggen-Straße 16, Bickendorf, 50827 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.967239&mlon=6.891139#map=18/50.967239/6.891139,osm_hausnummer 16,50.967242,6.891305,12,22,Bickendorf,Bickendorf,,https://www.openstreetmap.org/?mlat=50.967242&mlon=6.891305#map=18/50.967242/6.891305,
S-02,1771,Bickendorf,Mathias-Brüggen-Straße 16,in Fahrtrichtung Venloer Straße,hausnummer,50.967239,6.891139,"Mathias-Brüggen-Straße 16, Bickendorf, 50827 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.967239&mlon=6.891139#map=18/50.967239/6.891139,osm_hausnummer 16,50.967242,6.891305,12,22,Bickendorf,Bickendorf,,https://www.openstreetmap.org/?mlat=50.967242&mlon=6.891305#map=18/50.967242/6.891305,
S-02,1772,Dellbrück,Gierather Straße 96-104,in Fahrtrichtung stadtauswärts,hausnummer,50.972026,7.097301,"Gierather Straße 96, Dellbrück, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.972026&mlon=7.097301#map=18/50.972026/7.097301,osm_hausnummer 96–104,50.972183,7.0976,27,16,Dellbrück,Dellbrück,,https://www.openstreetmap.org/?mlat=50.972183&mlon=7.097600#map=18/50.972183/7.097600,
S-02,1786,Altstadt-Nord,Offenbachplatz Höhe Haus Nr.3,in Fahrtrichtung Tunisstraße,strasse,50.937921,6.953379,"Haus Deutscher Herold, Offenbachplatz 3, Altstadt-Nord, 50667 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.937921&mlon=6.953379#map=18/50.937921/6.953379,osm_hausnummer 3,50.937772,6.953276,18,20,Altstadt-Nord,Altstadt-Nord,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.937772&mlon=6.953276#map=18/50.937772/6.953276,"50.937772,6.953276 · OSM-Abgleich: Geocoder fand nur die Straße; ersetzt durch OSM-Adresse Nr. 3"
S-02,1791,Neustadt-Nord,Konrad Adenauer Ufer Lat.46-52,in Fahrtrichtung stadtauswärts,strasse,50.955144,6.972228,"Konrad-Adenauer-Ufer, 50668 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.955144&mlon=6.972228#map=18/50.955144/6.972228,osm_strasse (±630 m),50.951922,6.968056,463,0,Neustadt/Nord,Neustadt/Nord,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.951922&mlon=6.968056#map=18/50.951922/6.968056,
S-02,1793,Ensen,Kölner Str. 178-176,in Fahrtrichtung Porz,hausnummer,50.900652,7.029795,"Ensen, Kölner Straße 178, 51149 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.900652&mlon=7.029795#map=18/50.900652/7.029795,osm_hausnummer 178–176,50.9006,7.029877,8,20,Ensen,Ensen,,https://www.openstreetmap.org/?mlat=50.900600&mlon=7.029877#map=18/50.900600/7.029877,
S-02,1795,Deutz,"Deutzer Brücke, Laterne 53-7",in Fahrtrichtung stadteinwärts,stadtteil,50.936759,6.973046,"Deutz, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.936759&mlon=6.973046#map=18/50.936759/6.973046,osm_strasse (±140 m),50.936509,6.969888,223,134,Deutz,Deutz,genauigkeit=stadtteil; 134 m neben der Straße,https://www.openstreetmap.org/?mlat=50.936509&mlon=6.969888#map=18/50.936509/6.969888,"50.936509,6.969888 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±140 m)"
S-02,1798,Neustadt-Süd,"Sachsenring, Höhe Haus 69-67",in Fahrtrichtung Ulrepforte,hausnummer,50.924052,6.951096,"Sachsenring 69, 50677 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.924052&mlon=6.951096#map=18/50.924052/6.951096,osm_hausnummer 69–67,50.923837,6.950977,25,24,Neustadt/Süd,Neustadt/Süd,,https://www.openstreetmap.org/?mlat=50.923837&mlon=6.950977#map=18/50.923837/6.950977,
S-02,1804,Altstadt-Süd,"Filzengraben, Höhe Haus 21-17",in Fahrtrichtung Mühlenbach,hausnummer,50.933834,6.961419,"Filzengraben 21, Altstadt-Süd, 50676 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.933834&mlon=6.961419#map=18/50.933834/6.961419,osm_hausnummer 21–17,50.933808,6.96127,11,13,Altstadt-Süd,Altstadt-Süd,,https://www.openstreetmap.org/?mlat=50.933808&mlon=6.961270#map=18/50.933808/6.961270,
S-02,1812,Junkersdorf,Marsdorfer Str. Höhe Pumpwerk,in Fahrtrichtung Erich-Deuser-Str.,stadtteil,50.931753,6.855169,"Junkersdorf, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.931753&mlon=6.855169#map=18/50.931753/6.855169,osm_strasse (±650 m),50.925318,6.857295,731,93,Junkersdorf,Junkersdorf,genauigkeit=stadtteil; 93 m neben der Straße,https://www.openstreetmap.org/?mlat=50.925318&mlon=6.857295#map=18/50.925318/6.857295,"50.925318,6.857295 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±650 m)"
S-02,1815,Höhenberg,Germania Str.Haus Nr.50-76,in Fahrtrichtung Olpener Straße,hausnummer,50.941679,7.01884,"Germaniastraße 50, Höhenberg, 51103 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.941679&mlon=7.018840#map=18/50.941679/7.018840,osm_hausnummer 50–76,50.942526,7.0189,94,23,Höhenberg,Höhenberg,,https://www.openstreetmap.org/?mlat=50.942526&mlon=7.018900#map=18/50.942526/7.018900,
S-02,1817,Junkersdorf,Marsdorfer Str. Höhe Pumpwerk,in Fahrtrichtung Dürener Straße,stadtteil,50.931753,6.855169,"Junkersdorf, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.931753&mlon=6.855169#map=18/50.931753/6.855169,osm_strasse (±650 m),50.925318,6.857295,731,93,Junkersdorf,Junkersdorf,genauigkeit=stadtteil; 93 m neben der Straße,https://www.openstreetmap.org/?mlat=50.925318&mlon=6.857295#map=18/50.925318/6.857295,"50.925318,6.857295 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±650 m)"
S-02,1822,Dünnwald,Leuchter Straße 10-30,in Fahrtrichtung Berliner Straße,hausnummer,50.996333,7.039045,"Leuchterstraße 10, Dünnwald, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.996333&mlon=7.039045#map=18/50.996333/7.039045,osm_hausnummer 10–30,50.996348,7.0398,53,17,Dünnwald,Dünnwald,,https://www.openstreetmap.org/?mlat=50.996348&mlon=7.039800#map=18/50.996348/7.039800,
S-02,1823,Wahn,Nachtigallenstraße 19,in Fahrtrichtung Albin-Köbisstraße,hausnummer,50.863574,7.089652,"Nachtigallenstr. 19, 51147 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.863574&mlon=7.089652#map=18/50.863574/7.089652,osm_hausnummer 19,50.863591,7.089751,7,71,Wahn,Wahn,71 m neben der Straße,https://www.openstreetmap.org/?mlat=50.863591&mlon=7.089751#map=18/50.863591/7.089751,
S-02,1824,Wahn,Nachtigallenstraße 19,in Fahrtrichtung Frankfurter Straße,hausnummer,50.863574,7.089652,"Nachtigallenstr. 19, 51147 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.863574&mlon=7.089652#map=18/50.863574/7.089652,osm_hausnummer 19,50.863591,7.089751,7,71,Wahn,Wahn,71 m neben der Straße,https://www.openstreetmap.org/?mlat=50.863591&mlon=7.089751#map=18/50.863591/7.089751,
S-02,1825,Dünnwald,Leuchter Straße 10-30,in Fahrtr. Dünnwalder Mauspfad,hausnummer,50.996333,7.039045,"Leuchterstraße 10, Dünnwald, 51069 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.996333&mlon=7.039045#map=18/50.996333/7.039045,osm_hausnummer 10–30,50.996348,7.0398,53,17,Dünnwald,Dünnwald,,https://www.openstreetmap.org/?mlat=50.996348&mlon=7.039800#map=18/50.996348/7.039800,
S-02,1836,Braunsfeld,Friedrich-Schmidtstr.ggü70-72,in Fahrtrichtung MilitärringStraße,hausnummer,50.934674,6.889774,"Friedrich-Schmidt-Straße 70, Braunsfeld, 50933 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.934674&mlon=6.889774#map=18/50.934674/6.889774,osm_hausnummer 70,50.934679,6.889798,2,24,Braunsfeld,Braunsfeld,,https://www.openstreetmap.org/?mlat=50.934679&mlon=6.889798#map=18/50.934679/6.889798,
S-02,1837,Braunsfeld,Friedrich-Schmidtstr.ggü72-70,in Fahrtrichtung KitschburgerStraße,hausnummer,50.934633,6.888676,"Friedrich-Schmidt-Straße 72, Braunsfeld, 50933 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.934633&mlon=6.888676#map=18/50.934633/6.888676,osm_hausnummer 72,50.93464,6.888685,1,30,Braunsfeld,Braunsfeld,,https://www.openstreetmap.org/?mlat=50.934640&mlon=6.888685#map=18/50.934640/6.888685,
S-02,1839,Neubrück,"Neubrücker Ring 18, Laterne 12",in Fahrtrichtung Rath-Heumar,hausnummer,50.937021,7.064739,"Neubrücker Ring 18, 51109 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.937021&mlon=7.064739#map=18/50.937021/7.064739,osm_hausnummer 18,50.936905,7.064802,14,54,Neubrück,Neubrück,,https://www.openstreetmap.org/?mlat=50.936905&mlon=7.064802#map=18/50.936905/7.064802,
S-02,1841,Rath-Heumar,Rösrather Straße 390,in Fahrtrichtung Rösrath,strasse,50.925688,7.067951,"Rösrather Straße 390, 51107 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.925688&mlon=7.067951#map=18/50.925688/7.067951,osm_hausnummer 390,50.925697,7.067956,1,16,Rath/Heumar,Rath/Heumar,genauigkeit=strasse,https://www.openstreetmap.org/?mlat=50.925697&mlon=7.067956#map=18/50.925697/7.067956,"50.925697,7.067956 · OSM-Abgleich: Geocoder fand nur die Straße; ersetzt durch OSM-Adresse Nr. 390"
S-02,1842,Stammheim,Stammheimer Ring gegenüber 117,in Fahrtrichtung Egonstraße,hausnummer,50.988055,6.990759,"Stammheimer Ring 117, 51061 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.988055&mlon=6.990759#map=18/50.988055/6.990759,osm_hausnummer 117,50.988056,6.99076,0,16,Stammheim,Stammheim,,https://www.openstreetmap.org/?mlat=50.988056&mlon=6.990760#map=18/50.988056/6.990760,
S-02,1843,Stammheim,Stammheimer Ring gegenüber 117,in Fahrtrichtung Düsseldorfer Str.,hausnummer,50.988055,6.990759,"Stammheimer Ring 117, 51061 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.988055&mlon=6.990759#map=18/50.988055/6.990759,osm_hausnummer 117,50.988056,6.99076,0,16,Stammheim,Stammheim,,https://www.openstreetmap.org/?mlat=50.988056&mlon=6.990760#map=18/50.988056/6.990760,
S-02,1844,Junkersdorf,Salzburger Weg ggü. Lat.Nr.3-5,in Fahrtrichtung Junkersdorfer Str.,stadtteil,50.931753,6.855169,"Junkersdorf, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=50.931753&mlon=6.855169#map=18/50.931753/6.855169,osm_strasse (±550 m),50.925601,6.868927,1183,5000,Junkersdorf,Junkersdorf,genauigkeit=stadtteil; 5000 m neben der Straße,https://www.openstreetmap.org/?mlat=50.925601&mlon=6.868927#map=18/50.925601/6.868927,"50.925601,6.868927 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Straßenmitte im Stadtteil (±550 m)"
S-02,1863,Rodenkirchen,Eygelshovener Straße Höhe 15-1,in Fahrtrichtung Sürther Feldallee,hausnummer,50.877663,7.008206,"Eygelshovener Straße 15, Rodenkirchen, 50999 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.877663&mlon=7.008206#map=18/50.877663/7.008206,osm_hausnummer 15–1,50.877886,7.009346,84,19,Rodenkirchen,Rodenkirchen,,https://www.openstreetmap.org/?mlat=50.877886&mlon=7.009346#map=18/50.877886/7.009346,
S-02,1864,Rodenkirchen,Eygelshovener Straße Höhe 1-15,in Fahrtrichtung Sürther Straße,hausnummer,50.87811,7.010485,"Eygelshovener Straße 1, Rodenkirchen, 50999 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.878110&mlon=7.010485#map=18/50.878110/7.010485,osm_hausnummer 1–15,50.877886,7.009346,84,20,Rodenkirchen,Rodenkirchen,,https://www.openstreetmap.org/?mlat=50.877886&mlon=7.009346#map=18/50.877886/7.009346,
S-02,1868,Pesch,Escher Straße 32,in Fahrtrichtung Kapellenweg,hausnummer,51.001056,6.874607,"Escher Straße 32, Pesch, 50767 Köln, Deutschland",https://www.openstreetmap.org/?mlat=51.001056&mlon=6.874607#map=18/51.001056/6.874607,osm_hausnummer 32,51.001047,6.874615,1,20,Pesch,Pesch,,https://www.openstreetmap.org/?mlat=51.001047&mlon=6.874615#map=18/51.001047/6.874615,
S-02,1873,Marienburg,Am Südpark 49,in Fahrtr. Schillingsrotter Platz,hausnummer,50.896127,6.969388,"Am Südpark 49, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.896127&mlon=6.969388#map=18/50.896127/6.969388,osm_hausnummer 49,50.896119,6.969367,2,21,Marienburg,Marienburg,,https://www.openstreetmap.org/?mlat=50.896119&mlon=6.969367#map=18/50.896119/6.969367,
S-02,1874,Marienburg,Am Südpark 49,in Fahrtrichtung Rondorfer Straße,hausnummer,50.896127,6.969388,"Am Südpark 49, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.896127&mlon=6.969388#map=18/50.896127/6.969388,osm_hausnummer 49,50.896119,6.969367,2,21,Marienburg,Marienburg,,https://www.openstreetmap.org/?mlat=50.896119&mlon=6.969367#map=18/50.896119/6.969367,
S-02,1875,Marienburg,Pferdmenges Straße 42,in Fahrtrichtung Leyboldstraße,hausnummer,50.899631,6.974248,"Pferdmengesstraße 42, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.899631&mlon=6.974248#map=18/50.899631/6.974248,osm_hausnummer 42,50.899656,6.974224,3,28,Marienburg,Marienburg,,https://www.openstreetmap.org/?mlat=50.899656&mlon=6.974224#map=18/50.899656/6.974224,
S-02,1876,Marienburg,Pferdmenges Straße 42,in Fahrtrichtung Marienburger Str.,hausnummer,50.899631,6.974248,"Pferdmengesstraße 42, Marienburg, 50968 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.899631&mlon=6.974248#map=18/50.899631/6.974248,osm_hausnummer 42,50.899656,6.974224,3,28,Marienburg,Marienburg,,https://www.openstreetmap.org/?mlat=50.899656&mlon=6.974224#map=18/50.899656/6.974224,
S-02,1877,Volkhoven Weiler,Toni-Welter Straße 4 - Kita,in Fahrtrichtung Pescher-Holzweg,stadtteil,51.017891,6.888591,"Volkhoven, Chorweiler, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=51.017891&mlon=6.888591#map=18/51.017891/6.888591,osm_hausnummer 4,51.014363,6.890341,411,353,Volkhoven/Weiler,Volkhoven/Weiler,genauigkeit=stadtteil; 411 m von OSM-Hausnummer; 353 m neben der Straße,https://www.openstreetmap.org/?mlat=51.014363&mlon=6.890341#map=18/51.014363/6.890341,"51.014363,6.890341 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 4"
S-02,1878,Volkhoven Weiler,Toni-Welter Straße 4 - Kita,in Fahrtrichtung Heimersdorf,stadtteil,51.017891,6.888591,"Volkhoven, Chorweiler, Köln, NW, Deutschland",https://www.openstreetmap.org/?mlat=51.017891&mlon=6.888591#map=18/51.017891/6.888591,osm_hausnummer 4,51.014363,6.890341,411,353,Volkhoven/Weiler,Volkhoven/Weiler,genauigkeit=stadtteil; 411 m von OSM-Hausnummer; 353 m neben der Straße,https://www.openstreetmap.org/?mlat=51.014363&mlon=6.890341#map=18/51.014363/6.890341,"51.014363,6.890341 · OSM-Abgleich: Geocoder fand nur den Stadtteil; ersetzt durch OSM-Adresse Nr. 4"
S-02,1899,Sülz,Mommsenstraße 31-3,in Fahrtrichtung Sülzgürtel,hausnummer,50.918914,6.911022,"Mommsenstraße 31, Sülz, 50935 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.918914&mlon=6.911022#map=18/50.918914/6.911022,osm_hausnummer 31–3,50.918182,6.912724,145,22,Sülz,Sülz,,https://www.openstreetmap.org/?mlat=50.918182&mlon=6.912724#map=18/50.918182/6.912724,
S-02,1906,Mauenheim,Nibelungenstraße 62,in Fahrtrichtung Neue Kempener Str.,hausnummer,50.975703,6.944749,"Nibelungenstraße 62, Mauenheim, 50739 Köln, Deutschland",https://www.openstreetmap.org/?mlat=50.975703&mlon=6.944749#map=18/50.975703/6.944749,osm_hausnummer 62,50.975697,6.944749,1,15,Mauenheim,Mauenheim,,https://www.openstreetmap.org/?mlat=50.975697&mlon=6.944749#map=18/50.975697/6.944749,
